Driver,LapNumber,Stint,Compound,Team,compound_medium,compound_soft,driver_alo,driver_bot,driver_dev,driver_gas,driver_ham,driver_hul,driver_lec,driver_mag,driver_nor,driver_oco,driver_per,driver_pia,driver_rus,driver_sai,driver_sar,driver_str,driver_tsu,driver_ver,driver_zho,field_median_lag1,field_pace_trend,form_vs_baseline,gap_expanding,gap_roll3_mean,gap_roll3_std,humidity,is_fresh_tyre,stint_number,team_alphatauri,team_alpine,team_aston_martin,team_ferrari,team_haas_f1_team,team_mclaren,team_mercedes,team_red_bull_racing,team_williams,track_status,tracktemp_dev_x_tyrelife,tyre_life,tyrelife_x_medium,tyrelife_x_soft,wind_speed,target_laptime,target_pit_next_lap,target_laptime_fuel_corrected
GAS,46.0,4.0,SOFT,ALPINE,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.426,0.20700000000000784,-1.4228499999999944,0.18284999999999943,-1.2510000000000001,0.1707659216588505,21.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.855734597156413,6.0,0.0,6.0,0.1,96.041,0,98.8006851816492
GAS,47.0,4.0,SOFT,ALPINE,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.589,0.1629999999999967,-1.6932228260869577,0.14522282608695591,-1.4049999999999965,0.1551740957763278,21.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.365023696682492,7.0,0.0,7.0,0.1,96.12,0,98.94101151901918
GAS,48.0,4.0,SOFT,ALPINE,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.432,-0.15699999999999648,-1.4262180851063802,0.11421808510638244,-1.3666666666666647,0.16111279692604946,21.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.274312796208562,8.0,0.0,8.0,0.3,96.368,0,99.25033785638917
GAS,49.0,4.0,SOFT,ALPINE,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5,0.06799999999999784,-1.2202552083333378,0.08825520833333271,-1.3306666666666682,0.20862725932469325,21.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.183601895734633,9.0,0.0,9.0,0.6,96.803,0,99.74666419375914
GAS,50.0,4.0,SOFT,ALPINE,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.609,0.10899999999999466,-0.8760051020408132,0.07000510204081577,-1.0833333333333333,0.2564865168645981,21.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.092890995260703,10.0,0.0,10.0,0.1,96.551,0,99.55599053112914
GAS,51.0,4.0,SOFT,ALPINE,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.604,-0.0049999999999954525,-1.1005449999999968,0.047544999999999504,-0.9969999999999999,0.17006175348972805,21.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-11.102180094786789,11.0,0.0,11.0,0.1,96.635,0,99.70131686849912
GAS,52.0,4.0,SOFT,ALPINE,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.706,0.10200000000000387,-1.0966127450980367,0.02561274509803877,-0.9766666666666642,0.14807543122791633,21.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-12.11146919431286,12.0,0.0,12.0,0.1,96.891,0,100.0186432058691
GAS,53.0,4.0,SOFT,ALPINE,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.589,-0.11700000000000443,-0.7096971153846083,0.011697115384615077,-0.9406666666666629,0.2103481241497874,21.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-14.420758293838905,13.0,0.0,13.0,0.1,96.979,0,100.16796954323908
GAS,54.0,4.0,SOFT,ALPINE,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.778,0.18900000000000716,-0.7954009433962326,-0.003599056603774012,-0.8559999999999993,0.19292226413765776,21.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-15.530047393364974,14.0,0.0,14.0,0.3,97.222,0,100.47229588060905
GAS,55.0,4.0,SOFT,ALPINE,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.78,0.001999999999995339,-0.5441342592592656,-0.013865740740741287,-0.6850000000000023,0.12102479084881597,21.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-16.639336492891044,15.0,0.0,15.0,0.5,97.559,0,100.87062221797905
GAS,56.0,4.0,SOFT,ALPINE,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.86,0.0799999999999983,-0.2819136363636377,-0.01908636363636421,-0.5526666666666719,0.249042834334446,21.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-19.348625592417136,16.0,0.0,16.0,0.4,97.845,0,101.21794855534903
GAS,57.0,4.0,SOFT,ALPINE,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.1105,0.2505000000000024,-0.2420133928571452,-0.023486607142857756,-0.3748333333333373,0.1596169894883807,21.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-20.557914691943207,17.0,0.0,17.0,0.6,98.147,0,101.58127489271901
HAM,4.0,1.0,SOFT,MERCEDES,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8625,-0.556500000000014,0.5549166666666754,-1.1974166666666737,-1.1974166666666737,0.5293183312840576,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.034976303317503,7.0,0.0,7.0,0.4,99.198,0,99.38197901210994
HAM,5.0,1.0,SOFT,MERCEDES,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.792,-0.07049999999999557,0.4525624999999991,-1.0465625000000074,-0.8298333333333403,0.3672745340114634,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.725687203791438,8.0,0.0,8.0,0.8999999999999999,99.335,0,99.58030534947993
HAM,6.0,1.0,SOFT,MERCEDES,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.618,0.8259999999999934,-0.18914999999999504,-1.0938500000000062,-0.839833333333336,0.3845589465001849,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.816398104265367,9.0,0.0,9.0,0.6,99.756,0,100.06263168684991
HAM,7.0,1.0,SOFT,MERCEDES,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.5375,-0.08050000000000068,0.2602916666666768,-1.041791666666671,-0.8861666666666679,0.35622546699152763,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.907109004739283,10.0,0.0,10.0,0.6,99.757,0,100.1249580242199
HAM,8.0,1.0,SOFT,MERCEDES,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.60499999999999,0.06749999999999545,0.16610714285715944,-1.0141071428571442,-0.9708333333333267,0.2723813197217031,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.897819905213211,11.0,0.0,11.0,0.8999999999999999,100.267,0,100.69628436158987
HAM,9.0,1.0,SOFT,MERCEDES,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.70400000000001,0.09900000000001796,0.5049687499999909,-0.9419687500000027,-0.6888333333333302,0.22061410501898376,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.688530805687165,12.0,0.0,12.0,0.6,100.323,0,100.81361069895985
HAM,10.0,1.0,SOFT,MERCEDES,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.8245,0.12049999999999272,0.3915277777777738,-0.893027777777781,-0.5955000000000013,0.2210367616483588,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.579241706161095,13.0,0.0,13.0,0.8,100.289,0,100.84093703632985
HAM,11.0,1.0,SOFT,MERCEDES,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.9885,0.16400000000000148,0.1741750000000024,-0.8736750000000029,-0.5460000000000065,0.13679089882005388,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.669952606635036,14.0,0.0,14.0,0.6,100.752,0,101.36526337369982
HAM,12.0,1.0,SOFT,MERCEDES,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.24950000000001,0.2610000000000099,0.3419772727272604,-0.8394772727272769,-0.5661666666666747,0.1154873730471499,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.360663507108967,15.0,0.0,15.0,0.8999999999999999,103.336,1,104.0105897110698
HAM,13.0,2.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.134,-0.11550000000001148,2.7880208333333356,-0.5860208333333373,0.33499999999999375,1.6200209103588787,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5907109004739297,1.0,0.0,0.0,0.8999999999999999,103.98475,0,104.7206660484398
HAM,14.0,2.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.7305,-0.403499999999994,3.5448653846153872,-0.29061538461538833,1.6529166666666602,1.935207067947346,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1814218009478594,2.0,0.0,0.0,0.8,98.308,0,99.10524238580977
HAM,15.0,2.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.859,-1.8715000000000117,-0.24178571428569945,-0.3092142857142883,1.6350833333333366,1.9649498138205217,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.7721327014217891,3.0,0.0,0.0,0.6,98.527,0,99.38556872317976
HAM,16.0,2.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.975,0.11599999999999966,-0.12953333333332467,-0.3184666666666686,0.751750000000006,2.167840385614211,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.9628436018957132,4.0,0.0,0.0,0.8,98.617,0,99.53689506054974
HAM,17.0,2.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.945,-0.030000000000001137,-0.008937499999987608,-0.31906250000000114,-0.44233333333332325,0.11160794475901947,20.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.9535545023696521,5.0,0.0,0.0,0.6,98.704,0,99.6852213979197
HAM,18.0,2.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.996,0.05100000000000193,0.02547058823529369,-0.3174705882352953,-0.35599999999999454,0.08168231142664042,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.3442654028435825,6.0,0.0,0.0,0.6,98.69,0,99.7325477352897
HAM,19.0,2.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.886,-0.10999999999999943,0.11472222222222528,-0.31072222222222323,-0.2719999999999961,0.06823488843691779,20.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.734976303317513,7.0,0.0,0.0,0.6,98.684,0,99.78787407265968
HAM,20.0,2.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.794,-0.09199999999999875,0.19015789473684358,-0.300157894736843,-0.199333333333333,0.09104577603234859,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.325687203791432,8.0,0.0,0.0,0.6,98.478,0,99.64320041002966
HAM,21.0,2.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.809,0.015000000000000568,-0.029300000000002047,-0.301700000000001,-0.21233333333333348,0.11140167563072306,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.7163981042653802,9.0,0.0,0.0,0.6,98.581,0,99.80752674739965
HAM,22.0,2.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.888,0.07900000000000773,-0.005047619047620133,-0.301952380952382,-0.24933333333333488,0.12126142557851133,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9071090047392971,10.0,0.0,0.0,0.4,98.46,0,99.74785308476962
HAM,23.0,2.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.913,0.024999999999991473,-0.14418181818181997,-0.308818181818183,-0.3636666666666694,0.07829005896876343,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9978199052132268,11.0,0.0,0.0,0.5,98.384,0,99.73317942213961
HAM,24.0,2.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.027,0.11400000000000432,-0.319652173913043,-0.32334782608695767,-0.4676666666666686,0.16847947451642936,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.11146919431286051,12.0,0.0,0.0,0.8,98.367,0,99.7775057595096
HAM,25.0,2.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.947,-0.0799999999999983,-0.24595833333333061,-0.3340416666666677,-0.5586666666666673,0.09677981883291667,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.12075829383893222,13.0,0.0,0.0,0.6,98.29,0,99.76183209687959
HAM,26.0,2.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.066,0.11899999999999977,-0.42427999999999544,-0.3517200000000008,-0.6663333333333318,0.10006164766448847,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.13004739336500393,14.0,0.0,0.0,0.5,98.339,0,99.87215843424956
HAM,27.0,2.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5,0.4339999999999975,-0.7781538461538466,-0.38284615384615467,-0.8389999999999986,0.2955790926300444,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.13933649289107564,15.0,0.0,0.0,0.6,98.369,0,99.96348477161953
HAM,28.0,2.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.235,-0.26500000000000057,-0.4652592592592581,-0.40074074074074156,-0.9343333333333325,0.20139099615755798,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.14862559241714735,16.0,0.0,0.0,0.5,98.265,0,99.92081110898953
HAM,29.0,2.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.474,-0.7609999999999957,0.18489285714285486,-0.39389285714285804,-0.7453333333333347,0.487335955305302,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.15791469194321905,17.0,0.0,0.0,0.6,98.38,0,100.0971374463595
HAM,30.0,2.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.447,-0.027000000000001023,0.31562068965516626,-0.38262068965517354,-0.38066666666667004,0.42626556667566906,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.9672037914692524,18.0,0.0,0.0,0.6,101.175,1,102.95346378372949
HAM,31.0,3.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.39,-0.05700000000000216,3.062033333333331,-0.2770333333333345,0.8363333333333287,1.6890877222137797,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.209289099526071,1.0,0.0,0.0,0.6,103.98475,0,105.82454012109947
HAM,32.0,3.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.104,-0.28600000000000136,5.95914516129033,-0.07839516129032352,2.8662499999999986,2.9747073280408673,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.6185781990521377,2.0,0.0,0.0,0.6,97.563,0,99.46411645846945
HAM,33.0,3.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.902,-0.20199999999999818,-0.25246093749999776,-0.08653906250000087,2.775583333333335,3.1098856925670666,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.9278672985782066,3.0,0.0,0.0,0.6,97.549,0,99.51144279583944
HAM,34.0,3.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.775,-0.12699999999999534,-0.13523484848484674,-0.09076515151515234,1.7719166666666695,3.558802575422434,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.2371563981042755,4.0,0.0,0.0,0.5,98.135,0,100.15876913320942
HAM,35.0,3.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.902,0.12699999999999534,0.3142426470588283,-0.08124264705882421,-0.11066666666666454,0.3029394879069599,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.5464454976303443,5.0,0.0,0.0,0.4,96.831,0,98.9160954705794
HAM,36.0,3.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.87,-0.031999999999996476,-0.9303928571428579,-0.10860714285714355,-0.3439999999999988,0.6441575894142678,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.8557345971564132,6.0,0.0,0.0,0.5,96.546,0,98.69242180794939
HAM,37.0,3.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.754,-0.11599999999999966,-1.0688541666666644,-0.13914583333333397,-0.6713333333333319,0.7877209742880622,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.165023696682482,7.0,0.0,0.0,0.4,97.388,0,99.59574814531936
HAM,38.0,3.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.831,0.07699999999999818,-0.29564189189188916,-0.14735810810810868,-0.896666666666666,0.40187104067515433,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-3.2743127962085623,8.0,0.0,0.0,0.6,98.304,0,100.57307448268935
HAM,39.0,3.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.015,0.1839999999999975,0.424875000000002,-0.1358750000000005,-0.45399999999999824,0.7485606187878153,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-3.6836018957346326,9.0,0.0,0.0,0.6,97.478,0,99.80840082005932
HAM,40.0,3.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.784,-0.23099999999999454,-0.1657628205128313,-0.14023717948718029,-0.15333333333333599,0.38914821512289116,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,-4.092890995260703,10.0,0.0,0.0,0.4,97.494,0,99.88572715742932
HAM,41.0,3.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.98475,6.200749999999999,-6.191750000000004,-0.29900000000000093,-2.1692500000000052,3.754334553219785,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2671.0,-5.602180094786789,11.0,0.0,0.0,0.1,103.98475,0,106.4378034947993
HAM,42.0,3.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.98475,0.0,0.2917073170731716,-0.2917073170731716,-2.265583333333339,3.662299007567969,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-6.1114691943128605,12.0,0.0,0.0,0.1,97.061,0,99.57537983216928
HAM,43.0,3.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.061,-6.923749999999998,0.2847619047619056,-0.2847619047619056,-2.163583333333335,3.747436259742566,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-7.9207582938389045,13.0,0.0,0.0,0.8,97.111,0,99.68670616953926
HAM,44.0,3.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.028,-0.03300000000000125,0.3592093023255807,-0.2762093023255823,0.027666666666666135,0.04792007234263277,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.930047393364994,14.0,0.0,0.0,0.1,97.048,0,99.68503250690924
HAM,45.0,3.0,HARD,MERCEDES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.219,0.1909999999999883,0.10281818181819025,-0.2738181818181825,-0.029333333333331286,0.12951576480615062,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-12.139336492891033,15.0,0.0,0.0,0.5,97.661,0,100.35935884427923
