Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,FreshTyre,Sector1Time,Sector2Time,Sector3Time,SpeedFL,SpeedST,TrackStatus,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed,IsPersonalBest
NOR,MCLAREN,10,91.32,1,SOFT,10,FALSE,27.381,38.339,25.6,303.6,331.5,1,23.3,40.1,67.0,FALSE,3.0,FALSE
NOR,MCLAREN,11,91.391,1,SOFT,11,FALSE,27.411,38.328,25.653,289.6,336.6,1,22.2,39.4,58.9,FALSE,4.2,FALSE
NOR,MCLAREN,12,91.775,1,SOFT,12,FALSE,27.545,38.55,25.679,290.2,330.4,1,24.7,39.4,36.0,FALSE,4.6,FALSE
NOR,MCLAREN,13,91.892,1,SOFT,13,FALSE,27.605,38.619,25.668,283.8,325.7,1,23.1,41.2,49.0,FALSE,5.2,FALSE
NOR,MCLAREN,14,91.709,1,SOFT,14,FALSE,27.507,38.533,25.669,276.7,316.5,1,22.6,35.6,42.1,FALSE,4.2,FALSE
NOR,MCLAREN,15,91.729,1,SOFT,15,FALSE,27.5,38.513,25.717,286.1,323.3,1,25.0,38.2,57.0,FALSE,3.4,FALSE
NOR,MCLAREN,16,91.771,1,SOFT,16,FALSE,27.524,38.566,25.68,301.5,329.5,1,25.0,39.0,69.6,FALSE,3.3,TRUE
NOR,MCLAREN,17,91.87,1,SOFT,17,FALSE,27.575,38.598,25.697,297.3,310.8,1,24.3,33.9,36.0,FALSE,4.8,FALSE
NOR,MCLAREN,18,91.98,1,SOFT,18,FALSE,27.56,38.639,25.781,306.5,307.2,1,23.4,39.6,37.5,FALSE,5.5,FALSE
NOR,MCLAREN,19,90.709,2,MEDIUM,1,TRUE,27.218,38.09,25.4,282.6,318.8,1,22.8,35.4,44.2,FALSE,5.1,FALSE
NOR,MCLAREN,20,90.707,2,MEDIUM,2,FALSE,27.22,38.05,25.438,283.8,325.1,1,23.1,37.9,48.1,FALSE,4.9,FALSE
NOR,MCLAREN,21,90.845,2,MEDIUM,3,FALSE,27.306,38.152,25.387,279.3,325.0,1,24.8,42.6,40.6,FALSE,5.0,FALSE
NOR,MCLAREN,22,90.748,2,MEDIUM,4,FALSE,27.221,38.107,25.42,289.2,318.1,1,23.3,40.3,59.6,FALSE,5.0,FALSE
NOR,MCLAREN,23,90.943,2,MEDIUM,5,FALSE,27.216,38.15,25.576,305.3,307.8,1,24.1,39.7,53.8,FALSE,4.4,FALSE
NOR,MCLAREN,24,91.052,2,MEDIUM,6,FALSE,27.306,38.273,25.472,284.6,303.3,1,24.5,36.3,41.4,FALSE,4.0,FALSE
NOR,MCLAREN,25,91.175,2,MEDIUM,7,FALSE,27.324,38.384,25.467,271.6,333.3,1,23.5,36.2,67.6,FALSE,3.6,FALSE
NOR,MCLAREN,26,91.165,2,MEDIUM,8,FALSE,27.342,38.263,25.56,298.8,326.5,1,24.3,40.5,69.8,FALSE,5.7,FALSE
NOR,MCLAREN,27,91.281,2,MEDIUM,9,FALSE,27.377,38.337,25.566,294.4,332.0,1,24.0,39.8,58.2,FALSE,0.3,FALSE
NOR,MCLAREN,28,91.492,2,MEDIUM,10,FALSE,27.437,38.4,25.656,301.8,306.3,1,25.9,39.7,58.0,FALSE,2.7,FALSE
NOR,MCLAREN,29,91.221,2,MEDIUM,11,FALSE,27.383,38.319,25.52,291.7,310.5,1,22.0,37.4,46.0,FALSE,3.1,FALSE
NOR,MCLAREN,30,91.446,2,MEDIUM,12,FALSE,27.437,38.409,25.6,289.3,307.1,1,22.9,37.6,41.0,FALSE,0.1,FALSE
NOR,MCLAREN,31,91.752,2,MEDIUM,13,FALSE,27.534,38.512,25.705,291.6,294.0375,1,23.9,37.5,43.0,FALSE,4.5,FALSE
NOR,MCLAREN,32,91.442,2,MEDIUM,14,FALSE,27.416,38.423,25.603,292.2,327.5,1,23.1,38.3,70.0,FALSE,4.8,FALSE
NOR,MCLAREN,33,91.654,2,MEDIUM,15,FALSE,27.516,38.553,25.586,288.5,322.7,1,25.4,39.1,40.8,FALSE,1.9,FALSE
NOR,MCLAREN,34,91.601,2,MEDIUM,16,FALSE,27.49,38.435,25.676,293.4,316.8,1,22.9,37.0,42.4,FALSE,2.4,FALSE
NOR,MCLAREN,35,91.699,2,MEDIUM,17,FALSE,27.512,38.498,25.689,288.7,310.6,1,24.6,36.6,44.7,FALSE,3.6,FALSE
NOR,MCLAREN,36,91.322,2,MEDIUM,18,FALSE,27.387,38.263,25.672,291.8,308.9,1,24.6,36.1,60.3,FALSE,1.5,FALSE
NOR,MCLAREN,37,91.403,3,HARD,1,TRUE,27.439,38.397,25.567,282.7,317.2,1,24.5,41.0,43.4,FALSE,2.3,FALSE
NOR,MCLAREN,38,91.368,3,HARD,2,FALSE,27.425,38.385,25.558,292.7,314.5,1,24.8,38.8,43.5,FALSE,2.2,FALSE
NOR,MCLAREN,39,91.196,3,HARD,3,FALSE,27.377,38.282,25.537,285.0,326.7,1,26.9,38.6,61.3,FALSE,4.8,FALSE
NOR,MCLAREN,40,91.335,3,HARD,4,FALSE,27.386,38.317,25.632,303.5,316.7,1,23.0,37.0,52.2,FALSE,3.2,FALSE
NOR,MCLAREN,41,91.377,3,HARD,5,FALSE,27.363,38.32,25.694,300.1,326.4,1,22.0,40.8,53.3,FALSE,0.0,FALSE
NOR,MCLAREN,42,91.218,3,HARD,6,FALSE,27.352,38.379,25.487,289.1,312.7,1,24.8,38.6,43.2,FALSE,5.0,FALSE
NOR,MCLAREN,43,91.667,3,HARD,7,FALSE,27.516,38.47,25.681,290.0,334.9,1,24.4,38.0,49.6,FALSE,4.2,FALSE
NOR,MCLAREN,44,91.239,3,HARD,8,FALSE,27.383,38.363,25.493,288.9,325.9,1,23.0,39.0,68.5,FALSE,5.2,TRUE
NOR,MCLAREN,45,91.55,3,HARD,9,FALSE,27.455,38.43,25.665,289.0,324.6,1,26.2,40.3,69.0,FALSE,3.6,FALSE
NOR,MCLAREN,46,91.109,3,HARD,10,FALSE,27.328,38.272,25.509,303.9,294.0375,1,23.5,34.4,53.4,FALSE,3.3,FALSE
NOR,MCLAREN,47,91.717,3,HARD,11,FALSE,27.521,38.524,25.672,271.3,320.1,1,23.4,39.7,58.3,FALSE,2.5,FALSE
NOR,MCLAREN,48,91.443,3,HARD,12,FALSE,27.439,38.424,25.58,305.6,320.4,1,24.4,40.3,38.5,FALSE,3.3,FALSE
NOR,MCLAREN,49,91.789,3,HARD,13,FALSE,27.492,38.569,25.727,269.36249999999995,319.4,1,23.2,39.3,53.1,FALSE,4.5,FALSE
NOR,MCLAREN,50,91.516,3,HARD,14,FALSE,27.423,38.386,25.707,290.8,341.7,1,25.0,38.4,64.6,FALSE,0.3,FALSE
NOR,MCLAREN,51,91.55,3,HARD,15,FALSE,27.431,38.405,25.715,277.3,322.8,1,25.4,38.8,65.5,FALSE,0.1,FALSE
NOR,MCLAREN,52,91.613,3,HARD,16,FALSE,27.481,38.544,25.589,294.8,327.9,1,26.3,36.1,42.8,FALSE,5.2,FALSE
NOR,MCLAREN,53,91.919,3,HARD,17,FALSE,27.582,38.623,25.714,286.9,315.3,1,24.3,37.3,40.0,FALSE,0.9,FALSE
NOR,MCLAREN,54,91.751,3,HARD,18,FALSE,27.491,38.532,25.728,284.4,323.0,1,25.0,39.2,57.7,FALSE,0.2,FALSE
NOR,MCLAREN,55,91.996,3,HARD,19,FALSE,27.633,38.616,25.746,288.8,324.5,1,24.6,38.0,48.1,FALSE,1.8,FALSE
ALO,ASTON MARTIN,1,90.331,1,SOFT,1,TRUE,27.069,37.89,25.371,290.7,335.7,1,25.5,38.6,63.0,FALSE,2.3,FALSE
ALO,ASTON MARTIN,2,90.177,1,SOFT,2,FALSE,27.085,37.842,25.25,296.4,319.0,1,24.7,37.8,69.6,FALSE,0.9,FALSE
ALO,ASTON MARTIN,3,90.701,1,SOFT,3,FALSE,27.245,38.104,25.352,285.6,300.3,1,24.6,36.7,63.5,FALSE,2.6,FALSE
ALO,ASTON MARTIN,4,90.943,1,SOFT,4,FALSE,27.281,38.161,25.5,297.1,336.1,1,24.3,33.6,51.1,FALSE,0.9,FALSE
ALO,ASTON MARTIN,5,90.879,1,SOFT,5,FALSE,27.293,38.178,25.408,273.2,322.2,1,23.5,33.4,50.6,FALSE,2.5,FALSE
ALO,ASTON MARTIN,6,90.846,1,SOFT,6,FALSE,27.283,38.105,25.459,289.1,307.6,1,24.9,33.2,68.9,FALSE,5.4,FALSE
ALO,ASTON MARTIN,7,91.051,1,SOFT,7,FALSE,27.352,38.271,25.428,289.9,340.0,1,23.6,40.1,62.1,FALSE,2.7,FALSE
ALO,ASTON MARTIN,8,90.947,1,SOFT,8,FALSE,27.298,38.238,25.41,298.7,330.7,1,26.7,36.5,54.5,FALSE,5.8,FALSE
ALO,ASTON MARTIN,9,91.0,1,SOFT,9,FALSE,27.276,38.223,25.501,302.5,310.6,1,23.0,36.4,63.8,FALSE,2.9,FALSE
ALO,ASTON MARTIN,10,91.066,1,SOFT,10,FALSE,27.331,38.265,25.47,290.1,307.1,1,26.2,37.8,68.2,FALSE,0.7,FALSE
ALO,ASTON MARTIN,11,91.433,1,SOFT,11,FALSE,27.382,38.407,25.644,282.7,324.3,1,22.0,39.4,47.5,FALSE,0.8,FALSE
ALO,ASTON MARTIN,12,91.606,1,SOFT,12,FALSE,27.469,38.496,25.641,288.3,315.9,1,25.1,38.6,63.4,FALSE,0.3,FALSE
ALO,ASTON MARTIN,13,91.229,1,SOFT,13,FALSE,27.489,38.497,25.628,274.0,324.2,1,20.3,36.3,39.7,FALSE,5.4,FALSE
ALO,ASTON MARTIN,14,91.623,1,SOFT,14,FALSE,27.518,38.468,25.638,295.6,335.9,1,23.0,36.0,69.1,FALSE,5.7,FALSE
ALO,ASTON MARTIN,15,91.873,1,SOFT,15,FALSE,27.582,38.537,25.754,308.7,320.7,1,25.1,37.9,37.6,FALSE,5.0,FALSE
ALO,ASTON MARTIN,16,91.611,1,SOFT,16,FALSE,27.459,38.436,25.716,287.7,328.4,1,23.5,38.0,47.1,FALSE,4.4,FALSE
ALO,ASTON MARTIN,17,91.955,1,SOFT,17,FALSE,27.59,38.559,25.805,283.7,321.1,1,23.2,39.1,54.3,FALSE,2.0,FALSE
ALO,ASTON MARTIN,18,91.728,1,SOFT,18,FALSE,27.514,38.547,25.668,287.1,323.5,1,23.2,38.1,65.8,FALSE,2.2,FALSE
ALO,ASTON MARTIN,19,92.199,1,SOFT,19,FALSE,27.635,38.703,25.861,286.3,305.4,1,22.3,36.6,65.1,FALSE,4.3,FALSE
ALO,ASTON MARTIN,20,92.052,1,SOFT,20,FALSE,27.596,38.655,25.802,302.7,327.0,1,21.4,38.8,57.8,FALSE,4.5,FALSE
ALO,ASTON MARTIN,21,92.17,1,SOFT,21,FALSE,27.617,38.708,25.845,279.7,325.4,1,23.2,36.0,55.2,FALSE,4.5,TRUE
ALO,ASTON MARTIN,22,92.134,1,SOFT,22,FALSE,27.573,38.674,25.888,286.3,321.1,1,23.5,38.5,47.8,FALSE,3.4,FALSE
ALO,ASTON MARTIN,23,92.289,1,SOFT,23,FALSE,27.668,38.77,25.851,292.2,335.0,1,24.7,37.6,68.0,FALSE,5.5,FALSE
ALO,ASTON MARTIN,24,92.458,1,SOFT,24,FALSE,27.813,38.821,25.824,294.6,317.1,1,25.5,39.6,42.5,FALSE,5.6,FALSE
ALO,ASTON MARTIN,25,92.584,1,SOFT,25,FALSE,27.789,38.837,25.958,291.4,322.8,1,25.2,40.5,45.9,FALSE,4.3,FALSE
ALO,ASTON MARTIN,26,92.533,1,SOFT,26,FALSE,27.799,38.908,25.825,297.0,332.1,1,23.6,38.3,47.0,FALSE,2.4,FALSE
ALO,ASTON MARTIN,27,92.667,1,SOFT,27,FALSE,27.745,38.939,25.983,289.4,335.2,1,24.6,42.3,60.3,FALSE,0.2,FALSE
ALO,ASTON MARTIN,28,90.547,2,MEDIUM,1,TRUE,27.196,38.028,25.323,280.9,308.2,1,25.2,38.6,36.3,FALSE,2.2,FALSE
ALO,ASTON MARTIN,29,90.876,2,MEDIUM,2,FALSE,27.23,38.15,25.496,282.2,330.7,1,24.0,36.9,48.1,FALSE,2.9,FALSE
ALO,ASTON MARTIN,30,90.975,2,MEDIUM,3,FALSE,27.322,38.2,25.454,294.8,319.6,1,22.6,36.0,35.6,FALSE,1.3,FALSE
ALO,ASTON MARTIN,31,90.914,2,MEDIUM,4,FALSE,27.302,38.216,25.396,280.3,346.9,1,25.5,37.2,42.9,FALSE,1.5,FALSE
ALO,ASTON MARTIN,32,90.91,2,MEDIUM,5,FALSE,27.256,38.14,25.513,287.0,317.9,1,22.2,37.8,35.2,FALSE,0.2,FALSE
ALO,ASTON MARTIN,33,90.825,2,MEDIUM,6,FALSE,27.263,38.044,25.517,307.7,319.9,1,23.2,39.5,35.4,FALSE,2.4,FALSE
ALO,ASTON MARTIN,34,91.136,2,MEDIUM,7,FALSE,27.306,38.299,25.531,286.3,325.8,1,22.7,35.1,52.9,FALSE,2.8,FALSE
ALO,ASTON MARTIN,35,91.213,2,MEDIUM,8,FALSE,27.385,38.292,25.536,287.9,323.9,1,22.8,33.7,64.5,FALSE,1.3,FALSE
ALO,ASTON MARTIN,36,91.204,2,MEDIUM,9,FALSE,27.322,38.316,25.566,293.2,324.4,1,26.6,38.0,56.7,FALSE,4.3,FALSE
ALO,ASTON MARTIN,37,91.204,2,MEDIUM,10,FALSE,27.386,38.305,25.512,296.1,330.6,1,24.6,42.7,52.9,FALSE,5.6,FALSE
ALO,ASTON MARTIN,38,91.254,2,MEDIUM,11,FALSE,27.403,38.376,25.475,292.3,333.5,1,26.7,38.1,69.6,FALSE,1.3,TRUE
ALO,ASTON MARTIN,39,91.416,2,MEDIUM,12,FALSE,27.371,38.337,25.708,280.5,323.3,1,25.1,33.5,49.1,FALSE,0.9,FALSE
ALO,ASTON MARTIN,40,91.298,2,MEDIUM,13,FALSE,27.42,38.345,25.533,298.0,328.3,1,24.9,37.7,64.8,FALSE,2.2,FALSE
ALO,ASTON MARTIN,41,91.671,2,MEDIUM,14,FALSE,27.464,38.468,25.739,289.8,307.0,1,24.9,34.9,52.2,FALSE,2.1,FALSE
ALO,ASTON MARTIN,42,91.374,2,MEDIUM,15,FALSE,27.449,38.365,25.56,282.5,300.2,1,22.7,41.9,47.9,FALSE,4.1,FALSE
ALO,ASTON MARTIN,43,91.275,2,MEDIUM,16,FALSE,27.364,38.32,25.59,288.5,310.6,1,25.1,36.2,42.4,FALSE,5.6,FALSE
ALO,ASTON MARTIN,44,91.713,2,MEDIUM,17,FALSE,27.49,38.545,25.677,276.3,317.3,1,22.4,37.6,38.7,FALSE,1.5,FALSE
ALO,ASTON MARTIN,45,91.794,2,MEDIUM,18,FALSE,27.575,38.54,25.679,283.1,322.8,1,21.1,41.3,38.1,FALSE,4.3,FALSE
ALO,ASTON MARTIN,46,91.737,2,MEDIUM,19,FALSE,27.496,38.509,25.732,295.9,319.6,1,25.0,41.7,64.6,FALSE,3.1,FALSE
ALO,ASTON MARTIN,47,91.847,2,MEDIUM,20,FALSE,27.55,38.581,25.716,301.3,304.9,1,24.5,35.2,48.8,FALSE,4.2,FALSE
ALO,ASTON MARTIN,48,91.678,2,MEDIUM,21,FALSE,27.54,38.517,25.622,280.2,312.9,1,25.6,37.1,66.2,FALSE,2.5,FALSE
ALO,ASTON MARTIN,49,91.957,2,MEDIUM,22,FALSE,27.654,38.602,25.702,284.6,321.4,1,23.4,34.0,58.7,FALSE,1.1,FALSE
ALO,ASTON MARTIN,50,91.773,2,MEDIUM,23,FALSE,27.566,38.479,25.728,291.0,321.8,1,23.1,38.8,62.2,FALSE,2.2,FALSE
ALO,ASTON MARTIN,51,91.863,2,MEDIUM,24,FALSE,27.604,38.54,25.719,286.0,312.1,1,23.1,43.5,66.9,FALSE,2.3,FALSE
ALO,ASTON MARTIN,52,91.949,2,MEDIUM,25,FALSE,27.569,38.599,25.781,295.3,312.3,1,24.6,39.6,45.9,FALSE,4.0,FALSE
ALO,ASTON MARTIN,53,91.972,2,MEDIUM,26,FALSE,27.541,38.602,25.829,291.9,333.9,1,24.8,39.1,69.7,FALSE,4.2,FALSE
ALO,ASTON MARTIN,54,91.982,2,MEDIUM,27,FALSE,27.542,38.591,25.85,292.9,331.6,1,24.5,35.2,50.3,FALSE,4.8,FALSE
ALO,ASTON MARTIN,55,92.191,2,MEDIUM,28,FALSE,27.678,38.775,25.738,286.8,333.0,1,23.7,38.0,61.0,FALSE,0.2,TRUE
RUS,ALPINE,1,90.888,1,SOFT,1,TRUE,27.249,38.221,25.417,289.0,313.6,1,24.1,42.7,40.8,FALSE,3.3,FALSE
RUS,ALPINE,2,91.138,1,SOFT,2,FALSE,27.299,38.238,25.601,278.2,317.9,1,24.6,34.6,56.6,FALSE,2.4,FALSE
RUS,ALPINE,3,90.592,1,SOFT,3,FALSE,27.15,38.078,25.364,288.2,320.6,1,21.9,38.7,57.4,FALSE,1.8,FALSE
RUS,ALPINE,4,90.958,1,SOFT,4,FALSE,27.307,38.164,25.487,286.3,327.1,1,21.2,34.8,65.5,FALSE,5.4,FALSE
RUS,ALPINE,5,90.9,1,SOFT,5,FALSE,27.274,38.215,25.411,300.1,301.9,1,23.3,40.4,69.9,FALSE,5.5,FALSE
RUS,ALPINE,6,91.275,1,SOFT,6,FALSE,27.431,38.321,25.523,278.0,316.2,1,25.1,32.0,41.6,FALSE,4.8,FALSE
RUS,ALPINE,7,91.2,1,SOFT,7,FALSE,27.367,38.303,25.53,287.5,313.3,1,25.6,41.1,38.1,FALSE,3.4,FALSE
RUS,ALPINE,8,91.22,1,SOFT,8,FALSE,27.365,38.372,25.483,279.3,310.7,1,23.8,36.6,46.5,FALSE,1.8,FALSE
RUS,ALPINE,9,91.278,1,SOFT,9,FALSE,27.376,38.324,25.578,288.1,318.4,1,23.9,39.1,66.5,FALSE,4.4,FALSE
RUS,ALPINE,10,91.662,1,SOFT,10,FALSE,27.513,38.499,25.65,286.6,316.7,1,24.1,42.3,46.3,FALSE,5.6,FALSE
RUS,ALPINE,11,91.539,1,SOFT,11,FALSE,27.463,38.482,25.595,287.5,324.4,1,25.2,37.1,56.0,FALSE,4.6,FALSE
RUS,ALPINE,12,91.539,1,SOFT,12,FALSE,27.507,38.508,25.524,297.5,307.8,1,26.0,37.7,50.0,FALSE,5.7,FALSE
RUS,ALPINE,13,91.958,1,SOFT,13,FALSE,27.581,38.674,25.704,278.5,306.4,1,23.9,41.4,40.2,FALSE,1.4,FALSE
RUS,ALPINE,14,91.959,1,SOFT,14,FALSE,27.563,38.595,25.802,287.3,327.7,1,22.8,39.6,53.3,FALSE,4.9,FALSE
RUS,ALPINE,15,92.06,1,SOFT,15,FALSE,27.607,38.638,25.815,288.7,340.1,1,21.9,37.5,43.9,FALSE,5.4,FALSE
RUS,ALPINE,16,92.084,1,SOFT,16,FALSE,27.628,38.689,25.767,291.1,328.3,1,24.9,38.0,69.0,FALSE,3.6,FALSE
RUS,ALPINE,17,92.102,1,SOFT,17,FALSE,27.62,38.636,25.846,294.2,312.1,1,23.5,34.2,52.0,FALSE,5.8,FALSE
RUS,ALPINE,18,92.577,1,SOFT,18,FALSE,27.781,38.878,25.918,286.0,319.6,1,23.5,40.9,50.7,FALSE,4.8,FALSE
RUS,ALPINE,19,90.804,2,MEDIUM,1,TRUE,27.228,38.167,25.409,287.2,309.4,1,23.6,36.9,56.7,FALSE,3.3,FALSE
RUS,ALPINE,20,91.049,2,MEDIUM,2,FALSE,27.343,38.24,25.466,288.4,320.1,1,23.0,40.0,42.4,FALSE,1.8,FALSE
RUS,ALPINE,21,91.236,2,MEDIUM,3,FALSE,27.378,38.327,25.532,286.0,320.6,1,22.2,38.4,66.0,FALSE,2.8,FALSE
RUS,ALPINE,22,91.051,2,MEDIUM,4,FALSE,27.322,38.249,25.481,301.1,328.6,1,24.0,34.4,68.1,FALSE,2.8,FALSE
RUS,ALPINE,23,91.232,2,MEDIUM,5,FALSE,27.339,38.294,25.6,281.3,310.1,1,21.1,39.9,68.2,FALSE,1.2,TRUE
RUS,ALPINE,24,91.132,2,MEDIUM,6,FALSE,27.37,38.315,25.447,279.0,303.6,1,21.8,37.2,47.5,FALSE,0.4,FALSE
RUS,ALPINE,25,91.257,2,MEDIUM,7,FALSE,27.416,38.301,25.539,295.5,314.2,1,23.5,38.0,45.6,FALSE,4.8,FALSE
RUS,ALPINE,26,91.419,2,MEDIUM,8,FALSE,27.447,38.434,25.538,285.7,336.4,1,22.9,33.5,66.8,FALSE,2.2,FALSE
RUS,ALPINE,27,91.406,2,MEDIUM,9,FALSE,27.419,38.403,25.585,291.9,301.7,1,23.9,34.5,54.0,FALSE,3.4,FALSE
RUS,ALPINE,28,91.312,2,MEDIUM,10,FALSE,27.451,38.369,25.492,279.5,320.2,1,25.0,41.1,46.0,FALSE,5.3,FALSE
RUS,ALPINE,29,91.47,2,MEDIUM,11,FALSE,27.502,38.416,25.553,276.3,314.3,1,25.6,38.6,57.7,FALSE,2.2,TRUE
RUS,ALPINE,30,91.579,2,MEDIUM,12,FALSE,27.438,38.443,25.699,290.2,331.0,1,25.4,39.9,49.7,FALSE,2.4,FALSE
RUS,ALPINE,31,91.562,2,MEDIUM,13,FALSE,27.437,38.447,25.679,299.1,310.9,1,23.1,41.3,58.0,FALSE,0.6,FALSE
RUS,ALPINE,32,91.994,2,MEDIUM,14,FALSE,27.61,38.67,25.714,289.3,312.2,1,23.6,37.6,65.2,FALSE,0.3,FALSE
RUS,ALPINE,33,91.578,2,MEDIUM,15,FALSE,27.513,38.45,25.614,284.6,303.5,1,26.1,39.2,65.9,FALSE,3.1,FALSE
RUS,ALPINE,34,91.853,2,MEDIUM,16,FALSE,27.514,38.568,25.771,295.3,324.4,1,20.9,38.9,53.2,FALSE,4.8,FALSE
RUS,ALPINE,35,91.849,2,MEDIUM,17,FALSE,27.531,38.554,25.764,296.2,318.8,1,24.6,37.6,47.2,FALSE,2.1,FALSE
RUS,ALPINE,36,91.864,2,MEDIUM,18,FALSE,27.573,38.558,25.732,289.3,317.5,1,24.7,34.5,41.3,FALSE,4.3,FALSE
RUS,ALPINE,37,91.205,3,HARD,1,TRUE,27.288,38.366,25.551,286.8,316.6,1,24.6,40.3,61.2,FALSE,3.6,FALSE
RUS,ALPINE,38,91.353,3,HARD,2,FALSE,27.377,38.354,25.622,287.9,324.0,1,24.2,35.0,53.1,FALSE,5.0,FALSE
RUS,ALPINE,39,91.707,3,HARD,3,FALSE,27.586,38.546,25.575,301.9,328.8,1,25.4,40.0,41.5,FALSE,3.5,FALSE
RUS,ALPINE,40,91.44,3,HARD,4,FALSE,27.451,38.479,25.509,296.1,325.3,1,24.3,41.3,61.3,FALSE,4.7,FALSE
RUS,ALPINE,41,91.42,3,HARD,5,FALSE,27.423,38.411,25.586,293.1,321.4,1,23.3,37.9,35.7,FALSE,3.2,FALSE
RUS,ALPINE,42,91.635,3,HARD,6,FALSE,27.523,38.494,25.619,300.7,319.3,1,25.7,42.3,57.3,FALSE,5.5,FALSE
RUS,ALPINE,43,91.404,3,HARD,7,FALSE,27.374,38.424,25.606,289.8,332.7,1,22.5,34.3,68.1,FALSE,1.4,FALSE
RUS,ALPINE,44,91.726,3,HARD,8,FALSE,27.544,38.548,25.634,289.3,317.7,1,22.3,39.2,64.3,FALSE,2.1,FALSE
RUS,ALPINE,45,91.558,3,HARD,9,FALSE,27.456,38.507,25.595,284.1,318.0,1,24.7,36.0,65.1,FALSE,4.3,FALSE
RUS,ALPINE,46,91.813,3,HARD,10,FALSE,27.58,38.607,25.627,293.5,323.9,1,25.8,38.0,56.0,FALSE,1.1,FALSE
RUS,ALPINE,47,91.663,3,HARD,11,FALSE,27.522,38.471,25.671,288.0,321.4,1,22.8,34.8,59.9,FALSE,3.1,FALSE
RUS,ALPINE,48,91.793,3,HARD,12,FALSE,27.52,38.56,25.713,289.3,326.4,1,26.3,35.7,65.2,FALSE,1.1,FALSE
RUS,ALPINE,49,92.113,3,HARD,13,FALSE,27.593,38.647,25.873,298.8,319.8,1,24.3,36.2,57.9,FALSE,3.3,FALSE
RUS,ALPINE,50,91.854,3,HARD,14,FALSE,27.59,38.563,25.701,291.7,325.1,1,23.4,34.2,51.2,FALSE,5.9,FALSE
RUS,ALPINE,51,91.924,3,HARD,15,FALSE,27.56,38.631,25.733,302.3,319.3,1,24.6,36.1,39.1,FALSE,0.0,FALSE
RUS,ALPINE,52,92.012,3,HARD,16,FALSE,27.611,38.677,25.724,288.2,324.8,1,24.1,36.4,37.0,FALSE,3.9,FALSE
RUS,ALPINE,53,91.842,3,HARD,17,FALSE,27.569,38.53,25.743,294.6,314.9,1,27.7,40.8,63.2,FALSE,2.3,FALSE
RUS,ALPINE,54,91.937,3,HARD,18,FALSE,27.591,38.643,25.703,291.6,316.8,1,23.4,38.1,59.2,FALSE,1.7,FALSE
RUS,ALPINE,55,91.93,3,HARD,19,FALSE,27.597,38.591,25.742,305.4,316.2,1,23.7,36.6,68.5,FALSE,5.2,FALSE
SAI,MERCEDES,1,90.841,1,SOFT,1,TRUE,27.296,38.16,25.385,277.4,321.4,1,24.9,35.9,69.9,FALSE,0.7,FALSE
SAI,MERCEDES,2,90.79,1,SOFT,2,FALSE,27.268,38.113,25.409,304.3,321.2,1,24.9,35.9,69.9,FALSE,4.5,FALSE
SAI,MERCEDES,3,91.201,1,SOFT,3,FALSE,27.375,38.343,25.483,291.0,312.3,1,24.7,39.1,61.9,FALSE,4.5,FALSE
SAI,MERCEDES,4,91.458,1,SOFT,4,FALSE,27.396,38.419,25.643,275.5,327.1,1,26.8,36.8,36.2,FALSE,0.4,FALSE
SAI,MERCEDES,5,91.134,1,SOFT,5,FALSE,27.322,38.264,25.548,278.6,325.0,1,24.1,40.0,61.0,FALSE,1.4,FALSE
SAI,MERCEDES,6,91.368,1,SOFT,6,FALSE,27.449,38.428,25.491,295.5,320.6,1,21.4,40.8,61.6,FALSE,2.1,FALSE
SAI,MERCEDES,7,91.229,1,SOFT,7,FALSE,27.384,38.285,25.561,290.9,322.9,1,24.5,38.3,66.4,FALSE,3.2,FALSE
SAI,MERCEDES,8,91.425,1,SOFT,8,FALSE,27.395,38.434,25.596,280.3,331.7,1,25.5,39.8,61.9,FALSE,0.1,FALSE
SAI,MERCEDES,9,91.243,1,SOFT,9,FALSE,27.395,38.35,25.498,291.4,317.3,1,21.0,40.5,46.2,FALSE,3.9,FALSE
SAI,MERCEDES,10,91.536,1,SOFT,10,FALSE,27.498,38.433,25.605,292.1,325.6,1,21.9,36.7,65.8,FALSE,4.2,FALSE
SAI,MERCEDES,11,91.574,1,SOFT,11,FALSE,27.46,38.449,25.665,292.8,332.3,1,26.2,44.7,42.7,FALSE,4.5,FALSE
SAI,MERCEDES,12,92.078,1,SOFT,12,FALSE,27.645,38.649,25.784,297.3,321.0,1,20.1,39.1,40.9,FALSE,1.7,FALSE
SAI,MERCEDES,13,92.112,1,SOFT,13,FALSE,27.636,38.687,25.788,306.1,303.8,1,24.4,38.8,53.0,FALSE,4.8,FALSE
SAI,MERCEDES,14,91.897,1,SOFT,14,FALSE,27.544,38.593,25.759,286.5,328.2,1,22.9,37.1,57.0,FALSE,1.5,FALSE
SAI,MERCEDES,15,91.886,1,SOFT,15,FALSE,27.558,38.557,25.772,297.5,311.8,1,25.2,37.9,63.6,FALSE,0.1,FALSE
SAI,MERCEDES,16,92.294,1,SOFT,16,FALSE,27.678,38.761,25.855,289.4,333.6,1,26.7,39.5,48.5,FALSE,5.5,FALSE
SAI,MERCEDES,17,92.291,1,SOFT,17,FALSE,27.725,38.708,25.857,297.7,328.1,1,24.7,37.1,54.3,FALSE,2.0,FALSE
