LapNumber,LapTime,Stint,TyreLife,Sector1Time,Sector2Time,Sector3Time,SpeedFL,SpeedST,AirTemp,TrackTemp,Humidity,WindSpeed,Driver_ALO,Driver_GAS,Driver_HAM,Driver_LEC,Driver_NOR,Driver_PER,Driver_PIA,Driver_RUS,Driver_SAI,Driver_VER,Team_ALPINE,Team_ASTON MARTIN,Team_FERRARI,Team_MCLAREN,Team_MERCEDES,Team_RED BULL,Compound_HARD,Compound_MEDIUM,Compound_SOFT,FreshTyre_FALSE,FreshTyre_TRUE,TrackStatus_1,Rainfall_FALSE,IsPersonalBest_FALSE,IsPersonalBest_TRUE
-0.7559289460184544,-0.3836100778030869,-1.083073888747854,0.6549955327685076,-0.18402403474535844,-0.2369284064199731,-0.770950451399096,0.8879889879764229,0.24059405780964224,-0.9108891737724493,0.36663499287562784,-0.7758515554152207,1.095627246059897,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,True,False
-0.6929348671835832,0.4204057420108805,-1.083073888747854,0.8007267394928924,0.5407315756763232,0.5155240006025952,0.16480927787655997,0.2648996636005996,0.7532351244327937,2.839452551575978,-0.6530315022780674,1.4448842753350981,-0.4647510606428434,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,True,False
-0.629940788348712,-0.13854471309987174,-1.083073888747854,0.9464579462172773,-0.2773637724511796,-0.11351028674960954,0.011791963655383642,-1.998567678009546,-0.714325576096224,-1.1939338322893107,-0.36752488363503155,-0.6965395614598524,0.45991756555137325,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,True,False
-0.5669467095138409,-1.7700757712609845,0.24659271574169903,-1.5309725680972643,-1.7762901485506084,-1.7537769094654683,-1.6772837740937623,-0.7396729205971654,0.09986905912878002,-0.34479985673872393,-1.6726979974317626,-0.5180875750602728,-1.1004607411513672,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False
-0.5039526306789696,-1.8086819588512102,0.24659271574169903,-1.3852413613728796,-2.0617999344743034,-1.5985089524608056,-1.7420218685719482,1.9434260068171096,1.0346851217945239,1.5657515882500967,-0.12280492479814413,1.028496307069413,0.9800436677856204,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False
-0.44095855184409843,-1.5569024745671007,0.24659271574169903,-1.2395101546484948,-1.5292143722704763,-1.4273160767890072,-1.6772837740937623,0.4810735108330277,-0.29215058005362593,1.778035082137744,-1.2648313993702844,1.4349702760906777,-1.2160443194256443,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False
-0.3779644730092272,-1.983249067954892,0.24659271574169903,-1.09377894792411,-1.9574790511560192,-1.8851574884694138,-2.0304006530657026,0.6590990320832608,1.1452547636151997,0.5750952834410794,-0.9385381209211003,-0.7857655546596419,-0.6381264280542589,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False
-0.314970394174356,-1.3991206644157026,0.24659271574169903,-0.9480477411997252,-1.4358746345646551,-1.5746215744600882,-1.00047642273085,0.2140352289576707,-1.5687273538014728,-1.1231726676600966,0.20348835365103718,0.4435703516485703,1.4423779808827286,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False
-0.2519763153394848,-1.4091918437870679,0.24659271574169903,-0.8023165344753403,-1.084477974966258,-1.2999167274518386,-1.8185305256825468,-0.7269568119364314,-0.5233416493150473,0.29205062492421546,0.040341714426446525,0.840130321425413,0.6332929329627888,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False
-0.1889822365046136,-1.0499864462083868,0.24659271574169903,-0.6565853277509556,-1.0185911012915563,-1.2680668901175678,-0.6826712316561057,2.587179007766624,-0.40272022187430745,-0.4863221859971546,0.4074216526817762,-0.9245615440815367,1.5001697700198668,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False
-0.1259881576697424,-0.9794881906088295,0.24659271574169903,-0.5108541210265708,-0.8428927714923578,-1.0530804881111115,-0.9416236095688705,-2.3419026118492856,0.3210083427701374,-1.1231726676600966,-1.5911246778194659,-0.3594635871495363,-1.38941968683706,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False
-0.0629940788348712,-0.9744526009231468,0.24659271574169903,-0.36512291430218596,-0.9801570916479737,-1.1486300001139809,-0.6414742624427032,0.8116923360120404,0.5521994120315588,-1.1231726676600966,1.9573147253153946,1.1474642980024663,-1.1582525302885056,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False
0.0,-1.4108703736823034,0.24659271574169903,-0.2193917075778012,-1.4523463529833307,-1.3158416461190023,-1.4065608335486057,1.0914467265481242,-0.7645845041965328,-0.6986056798848019,-1.2648313993702844,-0.29997959168300975,-1.1004607411513672,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False
0.0629940788348712,-1.3957636046252553,0.24659271574169903,-0.07366050085341637,-1.3919500521148604,-1.3755600911207957,-1.341822739070399,0.5192218368152226,-1.8803327080233836,0.7873787773287266,-0.2451649042165893,1.2069482934689921,0.6332929329627888,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False
0.1259881576697424,-0.8485628587811039,0.24659271574169903,0.07207070587096844,-0.991138237260437,-0.8301316267711017,-0.6532448250751158,-0.4726346387218084,0.1300244159889664,-0.8401280091432326,-0.44909820324732835,-0.8452495501261684,0.6910847220999277,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False
0.1889822365046136,-1.358835946930265,0.24659271574169903,0.21780191259535323,-1.2491951591530128,-1.112798933112905,-1.7479071498881544,-0.3963379867574186,0.37126727087044614,-0.41556102136794054,-2.4884311935547174,0.691420332759097,1.5579615591570057,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False
0.2519763153394848,-0.8217063804574551,0.24659271574169903,0.36353311931973803,-0.9362325091981789,-0.7067135071007099,-0.8003768579800858,-0.9176984418473986,0.23054227218958392,0.009005966407354064,-0.7346048218903612,-0.002559614350377729,1.2112108243341742,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False
0.314970394174356,-0.45075127361217326,0.24659271574169903,0.5092643260441229,-0.4201186654130467,-0.5872766170971515,-0.22950457030876212,-0.9685628764903202,1.0145815505544016,0.8581399419579407,-1.101684760145691,-0.934475543325958,0.28654219813995774,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False
0.3779644730092272,-1.0818785142177183,0.24659271574169903,0.6549955327685076,-1.0734968293538143,-1.069005406778247,-1.0299028293118608,-0.37090576943595777,-1.317432713299929,0.29205062492421546,-0.5306715228596223,-0.6667975637265888,0.8066683003742043,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False
0.44095855184409843,-0.3399683005271546,0.24659271574169903,0.8007267394928924,-0.44757152944416595,-0.40414005242499457,-0.08237253740379213,0.0868741423503592,0.6828726250923627,-0.20327752748029324,0.16270169384488878,-0.02238761283921944,1.3267944026084513,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,True
0.5039526306789696,-0.4289303849742309,0.24659271574169903,0.9464579462172773,-0.6836661601118347,-0.25285332508710856,-0.35898075926515494,1.5110783123522535,0.09986905912878002,1.1411846004748047,0.20348835365103718,-0.230581596972062,-1.6783786325227528,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False
0.5669467095138409,-1.1506982399220402,1.5762593202312518,-1.5309725680972643,-0.8868173539421526,-0.9973432727760949,-1.5772339917183802,1.6128071816380969,1.4367565465969938,0.6458564480702934,-0.897751461114952,0.9789263108473077,1.5001697700198668,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,True,False
0.629940788348712,-1.358835946930265,1.5762593202312518,-1.3852413613728796,-1.1942894310907548,-1.399447469121513,-1.3889049896000076,0.8116923360120404,1.9292940419800173,-0.9816503384016633,-0.3267382238288832,-0.934475543325958,0.5755011438256504,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False
0.6929348671835832,-1.041593796732257,1.5762593202312518,-1.2395101546484948,-0.9856476644542054,-1.0331743397771709,-1.0299028293118608,-1.820542156759313,-0.030804153932023865,0.22128946029500135,1.46787480764162,1.633250260979099,0.3443339872770961,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False
0.7559289460184544,-1.4310127324250341,1.5762593202312518,-1.09377894792411,-1.188798858284523,-1.3875037801211545,-1.6596279301451642,0.6590990320832608,-0.20168450947307248,-0.34479985673872393,-1.5911246778194659,-1.013787537281326,0.5755011438256504,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False
0.8189230248533256,-1.2749094521688713,1.5762593202312518,-0.9480477411997252,-1.3480254696650462,-1.40342869878829,-0.918082484304066,-0.1928802481857246,1.3663940472565628,0.7166176126995101,-0.6530315022780674,-1.1724115251920633,-0.8115017954656746,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False
0.8819171036881969,-1.0785214544272712,1.5762593202312518,-0.8023165344753403,-1.1064402661911652,-1.1207613924464868,-0.9063119216716743,-0.20559635684645142,-1.035982715938199,0.29205062492421546,0.44820831248792464,-1.7077674843908008,-1.7939622107970297,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False
0.944911182523068,-1.0399152668370215,1.5762593202312518,-0.6565853277509556,-1.0076099556791125,-0.8062442487703845,-1.3359374577542134,-1.4136266796159105,-2.0914202060446825,0.5750952834410794,-0.20437824441044092,1.1177223002692034,-0.7537100063285361,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False
1.0079052613579391,-0.7142804671629075,1.5762593202312518,-0.5108541210265708,-0.8593644899110332,-0.6828261290999926,-0.5414244800673211,2.1214515280673427,-1.307380927679865,-0.06175519822186254,-1.020111440533397,-0.7064535607042737,-0.17579211495715072,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False
1.0708993401928104,-0.8720622773142818,1.5762593202312518,-0.36512291430218596,-0.6232698592433645,-0.8420753157714604,-1.1122967677386448,-1.0194273111332492,0.40142262773063253,2.0610797406546055,-1.387191378788727,-0.7758515554152207,-1.7939622107970297,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False
1.1338934190276817,-0.7461725351722152,1.5762593202312518,-0.2193917075778012,-0.6232698592433645,-0.5036707940946408,-1.1652642995844391,-0.014854726935484194,-0.8952577172573309,0.07976713103657067,1.5902347870600622,-0.3892055848827992,0.6332929329627888,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True
1.1968874978625528,-0.04286850907190107,1.5762593202312518,-0.07366050085341637,-0.8593644899110332,-0.6868073587667977,-0.8945413590392826,-0.4853507473825424,-0.26199522319344526,-1.7600231493230358,-0.20437824441044092,1.3457442828908877,0.8066683003742043,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False
1.259881576697424,-1.0499864462083868,1.5762593202312518,0.07207070587096844,-0.9636853732292983,-0.965493435441824,-1.1888054248492226,-0.7015245946149705,0.15012798722908877,-0.5570833506263713,-0.20437824441044092,-1.8069074768350115,-0.3491674823685662,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False
1.3228756555322951,-0.19897178932806375,1.5762593202312518,0.21780191259535323,-0.22245804438894104,-0.16128504275104424,-0.1941928824115869,1.3203366824412863,1.02463333617446,-1.0524115030308798,-0.48988486305347384,1.1177223002692034,0.748876511237066,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False
1.3858697343671664,-0.5497845374305911,1.5762593202312518,0.36353311931973803,-0.5683641311811064,-0.5275581720953582,-0.506112792170125,0.29033188092206047,0.2707494146698286,-2.750679454132053,-0.5306715228596223,-0.20083959923879907,1.095627246059897,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False
1.4488638132020377,-1.1305558811793095,1.5762593202312518,0.5092643260441229,-0.8099493346550068,-1.1725173781146982,-1.330052176438007,-0.5107829647040033,0.6627690538522403,-0.2740386921095073,0.6521416115186637,0.8897003176475183,0.8066683003742043,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False
1.5118578920369088,-0.3063977026226114,1.5762593202312518,0.6549955327685076,-0.38717522857569575,-0.5912578467639282,0.2472032163033649,0.06144192502889835,0.893960123113656,-0.7693668445140185,-1.101684760145691,0.5228823456039392,0.17095861986568056,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False
1.57485197087178,-0.6689601599917635,1.5762593202312518,0.8007267394928924,-0.5354206943437555,-0.710694736767515,-0.688556512972312,0.7226795753869166,-1.4581577119807911,2.627169057688331,-0.897751461114952,-1.568971494968906,1.153419035197036,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False
1.6378460497066512,-0.3567535994794381,1.5762593202312518,0.9464579462172773,0.11795746959701219,-0.40812128209177134,-0.7474093261342917,-1.9731354606880853,-0.05090772517214622,-0.7693668445140185,-0.9793247807272487,0.1560643735603595,-1.0426689520142287,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False
1.7008401285415224,-0.2896124036703518,1.5762593202312518,1.092189152941662,-0.5299301215375434,-0.3404403777563961,0.08830062076598226,0.8116923360120404,-1.2269666427193697,0.4335729541826487,-0.9385381209211003,-0.2504095954609044,-0.17579211495715072,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False
-1.7008401285415224,-1.313515639759121,-1.083073888747854,-1.5309725680972643,-1.3150820328276953,-1.4472222251229196,-1.0181322666794481,-1.4009105709551837,2.029811898180635,-0.9108891737724493,-1.998991275880944,-1.7771654791017486,0.9222518786484815,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,False
-1.6378460497066512,-1.177554718245689,-1.083073888747854,-1.3852413613728796,-1.3590066152775095,-1.4074099284550667,-0.5590803240159192,-0.09115137889987397,1.0648404786547103,-0.4863221859971546,0.20348835365103718,1.3854002798685723,-0.4069592715057048,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False
-1.57485197087178,-1.1691620687695354,-1.083073888747854,-1.2395101546484948,-1.0076099556791125,-1.0968740144457694,-1.3653638643352033,0.2267513376184047,-1.3978469982604185,1.9195574113961746,0.040341714426446525,0.4534843508929915,0.9222518786484815,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False
-1.5118578920369088,-0.8989187556379307,-1.083073888747854,-1.09377894792411,-0.7770058978176558,-0.6549575214324984,-1.3241668951218009,0.5700862714581443,-0.33235772253387635,-1.1939338322893107,-1.101684760145691,-1.2219815214141687,-0.29137569323142765,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False
-1.4488638132020377,-0.7931713722385947,-1.083073888747854,-0.9480477411997252,-0.8044587618487752,-0.9057749904400306,-0.5473097613835274,-1.782393830777118,0.8034940525331025,0.7166176126995101,-0.36752488363503155,-0.9443895425703791,-0.11800032582001213,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False
-1.3858697343671664,-0.42557332518375995,-1.083073888747854,-0.8023165344753403,-0.4420809566379343,-0.46783972709356475,-0.3001279461031544,-0.8032534639008211,0.4315779845908189,1.8487962467669605,0.0811283742325949,1.4944542715572036,0.17095861986568056,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False
-1.3228756555322951,-0.8787763968951999,-1.083073888747854,-0.6565853277509556,-0.9691759460355298,-0.742544574101786,-0.9121972029878807,-0.1928802481857246,1.0346851217945239,-0.9108891737724493,0.5705682919063669,-0.30989359092743096,-0.17579211495715072,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False
-1.259881576697424,-0.09825999561441041,-1.083073888747854,-0.5108541210265708,-0.3212883549009939,0.0019453735872004205,0.023562526287796298,0.09959025101109324,0.6125101257519315,0.7873787773287266,0.24427501345718558,-0.22066759772764077,-0.060208536682873535,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False
-1.1968874978625528,-0.6488178012490328,-1.083073888747854,-0.36512291430218596,-0.6507227232744838,-0.7027322774339332,-0.5002275108539396,0.07415803368963239,1.3663940472565628,1.4949904236208826,1.0600082095801417,1.2366902912022564,1.095627246059897,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False
-1.1338934190276817,0.1098777113937906,-1.083073888747854,-0.2193917075778012,0.03559887750363483,0.0656450482557706,0.282514904200561,1.7654004855668763,1.105047621134955,-0.4863221859971546,0.8968615703555511,1.3457442828908877,-0.11800032582001213,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False
-1.0708993401928104,0.22905333395496297,-1.083073888747854,-0.07366050085341637,0.20031606169038954,0.021851521921140975,0.5944348139590991,-0.014854726935484194,1.6176886877581065,-1.2646949969185273,0.6113549517125153,0.542710344092781,0.5755011438256504,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False
-1.0079052613579391,0.8736088137223205,-1.083073888747854,0.07207070587096844,0.9360528177245345,0.9056845079476264,0.7474521281802754,0.06144192502889835,0.9944779793142735,0.5043341188118627,0.6113549517125153,-1.7275954828796434,0.8066683003742043,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False
-0.944911182523068,1.0699968114639207,-1.083073888747854,0.21780191259535323,1.2654871860980244,1.180389354955876,0.6827140337020895,-0.7523890292578922,0.5220440551713724,-0.6278445152555853,1.3455148282231775,-0.43877558110490456,1.153419035197036,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False
-0.8819171036881969,0.7628258406373019,-1.083073888747854,0.36353311931973803,0.7274110510879851,0.8380036036122794,0.6885993150182957,-1.6552327441698065,-0.40272022187430745,-0.9816503384016633,-0.9385381209211003,-1.122841528969958,0.5755011438256504,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False
-0.8189230248533256,0.796396438541845,-1.083073888747854,0.5092643260441229,0.6889770414444025,0.7583790102765455,0.971092818195844,-0.45991853006107436,0.28080120028989264,0.7166176126995101,0.1219150340387433,0.3543443584487808,0.11316683072854197,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False
-0.7559289460184544,0.8668946941414023,-1.083073888747854,0.6549955327685076,0.8207507887938063,0.9693841826162248,0.7533374094964818,1.4983622036915194,0.9040119087337201,0.7166176126995101,0.44820831248792464,1.6035082632458346,0.05537504159140339,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,False,True
-0.6929348671835832,1.0330691537689303,-1.083073888747854,0.8007267394928924,1.1007700019112698,1.0967835319533652,0.8533871918718638,0.9642856399408127,-0.975672002217826,0.22128946029500135,-1.6319113376256142,-1.7275954828796434,0.9222518786484815,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False
-0.629940788348712,1.2177074422439536,-1.083073888747854,0.9464579462172773,1.0184114098178925,1.26001394829161,1.347750822432589,2.1341676367280766,-1.3375362845400514,-0.41556102136794054,0.692928271324812,-1.5788854942133272,1.3267944026084513,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False
-0.5669467095138409,-0.9157040545901903,0.24659271574169903,-1.5309725680972643,-0.8593644899110332,-0.9256811387739429,-0.8945413590392826,-0.9049823331866645,-0.17152915261288607,-0.8401280091432326,-1.020111440533397,-0.9146475448371155,1.095627246059897,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,False
-0.5039526306789696,-0.9190611143806613,0.24659271574169903,-1.3852413613728796,-0.8483833442985894,-1.0849303254454108,-0.6709006690237139,-0.7523890292578922,0.4617333414510053,-0.6278445152555853,-0.00044494537970186677,-0.528001574304694,0.9800436677856204,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False
-0.44095855184409843,-0.6874239888392586,0.24659271574169903,-1.2395101546484948,-0.3761940829632324,-0.6788448994332158,-0.9710500161498602,-1.3246139189907937,0.4516815558309413,0.5750952834410794,1.9165280655092463,-1.271551517636274,1.0378354569227586,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False
-0.3779644730092272,-0.8502413886763156,0.24659271574169903,-1.09377894792411,-0.8428927714923578,-0.858000234438596,-0.7768357327152815,-0.06571916157841312,-0.2418916519533172,-0.4863221859971546,0.978434889967845,0.6121083388037287,1.0378354569227586,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False
-0.314970394174356,-0.5229280591069662,0.24659271574169903,-0.9480477411997252,-0.870345635523477,-0.6868073587667977,0.14126815261177647,1.9815743327993045,-1.2772255708196785,0.07976713103657067,0.7337149311309604,0.0370963826273064,0.6910847220999277,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False
-0.2519763153394848,-0.3399683005271546,0.24659271574169903,-0.8023165344753403,-0.3761940829632324,-0.19711610975209198,-0.4708011042729288,-0.6506601599720415,-1.7295559237224574,0.3628117895534321,-0.6530315022780674,-1.1922395236809058,0.45991756555137325,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False
-0.1889822365046136,-0.13350912341418908,0.24659271574169903,-0.6565853277509556,-0.2773637724511796,0.24480038326115072,-0.5002275108539396,-2.3037542858670905,1.2859797622960676,-0.34479985673872393,-0.6938181620842129,1.4052282783574135,0.22875040900281915,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False
-0.1259881576697424,-0.15029442236644874,0.24659271574169903,-0.5108541210265708,-0.1785334619391463,-0.2369284064199731,0.047103651552579784,1.1550272698517798,0.6024583401318675,0.22128946029500135,1.0600082095801417,1.6233362617346772,1.4423779808827286,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False
-0.0629940788348712,0.04441504547993978,0.24659271574169903,-0.36512291430218596,0.0136365862787277,0.057682588922217004,0.08241533944977593,0.5955184887796051,1.1553065492352637,0.009005966407354064,0.7745015909371059,0.4733123493818339,-1.6783786325227528,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False
0.0,0.39858485337293814,0.24659271574169903,-0.2193917075778012,0.34307095465223714,0.3085000579297209,0.6120906579076972,1.5365105296737143,-1.428002355120605,1.3534680943624495,0.7337149311309604,0.4534843508929915,-0.29137569323142765,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False
0.0629940788348712,-0.05629674823371356,0.24659271574169903,-0.07366050085341637,0.046580023116078645,-0.013979545079935051,-0.18830760109538056,0.25218355493986555,-1.0058273590780125,-1.406217326176958,-0.20437824441044092,-0.7361955584375366,-0.060208536682873535,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False
0.1259881576697424,0.3213724781924626,0.24659271574169903,0.07207070587096844,0.34307095465223714,0.34433112493079693,0.282514904200561,-0.05300305291767908,-1.3475880701601097,-0.7693668445140185,-0.12280492479814413,-1.23189552065859,-1.7939622107970297,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False
0.1889822365046136,0.8350026261320709,0.24659271574169903,0.21780191259535323,0.8756565168560448,0.7543977806097687,0.9004694424014518,0.23946744627913874,-2.6606025667806756,-0.06175519822186254,-0.16359158460429252,-1.0336155357701686,0.748876511237066,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False
0.2519763153394848,0.31465835861154445,0.24659271574169903,0.36353311931973803,0.2277689257215088,0.4000683402658135,0.3001707481491591,0.3157640982435213,0.702976196332485,-0.6278445152555853,0.16270169384488878,1.6431642602235195,0.9222518786484815,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False
0.314970394174356,0.6705066963997783,0.24659271574169903,0.5092643260441229,0.776826206343992,0.917628196947985,0.2001209657737561,-0.15473192220352971,0.2204904865695199,0.9996622712163714,0.488994972294073,-1.2517235191474323,-0.7537100063285361,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False
0.3779644730092272,0.5815446119527258,0.24659271574169903,0.6549955327685076,0.6340713133821444,0.4478430962672482,0.7297962842316773,0.4683574021722936,-0.37256486501412106,-0.7693668445140185,-0.36752488363503155,-1.0930995312366951,-0.4647510606428434,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False
0.44095855184409843,0.7460405416850183,0.24659271574169903,0.8007267394928924,0.7548639151191043,0.6986605652747521,0.8063049413422759,-0.12929970488206885,-0.9957755734579484,0.4335729541826487,-0.5306715228596223,-0.8650775486150102,0.22875040900281915,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False
0.5039526306789696,0.11323477118426162,0.24659271574169903,0.9464579462172773,0.06854231434098577,-0.2369284064199731,0.7062551589668938,0.2648996636005996,-1.1666559289990028,0.4335729541826487,-0.7346048218903612,0.6815063335146757,-0.9848771628770902,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False
0.5669467095138409,0.24919569269769362,1.5762593202312518,-1.5309725680972643,0.3540521002646809,0.2965563689293622,0.08830062076598226,-0.8922662245259377,-0.33235772253387635,0.3628117895534321,1.2639415086108807,-0.9939595387924844,-0.522542849779982,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,True,False
0.629940788348712,0.19044714636471327,1.5762593202312518,-1.3852413613728796,0.2771840809775352,0.24878161292792753,0.03533308892018804,0.37934464154717706,-0.6037559342755424,0.5750952834410794,0.36663499287562784,-0.9840455395480633,-0.5803346389171203,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,True,False
0.6929348671835832,-0.09825999561441041,1.5762593202312518,-1.2395101546484948,0.0136365862787277,-0.16128504275104424,-0.08825781871999847,-0.5997957253291198,0.6225619113719899,2.0610797406546055,0.285061673263334,0.7806463259588864,0.9222518786484815,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,True,False
